[INFO] [launch]: All log files can be found below /home/booster/.ros/log/2026-04-18-14-06-59-164797-robot-4888
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [game_controller_node-1]: process started with pid [4971]
[game_controller_node-1] [INFO] [1776492724.003238341] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=57
[game_controller_node-1] [INFO] [1776492724.413716653] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=58
[game_controller_node-1] [INFO] [1776492725.027291644] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=59
[game_controller_node-1] [INFO] [1776492725.369709917] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=60
[game_controller_node-1] [INFO] [1776492726.051248650] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=61
[game_controller_node-1] [INFO] [1776492726.454171165] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=62
[game_controller_node-1] [INFO] [1776492727.065441941] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=63
[game_controller_node-1] [INFO] [1776492727.885397069] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=65
[game_controller_node-1] [INFO] [1776492728.508971593] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=66
[game_controller_node-1] [INFO] [1776492728.912598811] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=67
[game_controller_node-1] [INFO] [1776492729.933649628] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=69
[game_controller_node-1] [INFO] [1776492730.556830957] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=70
[game_controller_node-1] [INFO] [1776492730.957555144] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=71
[game_controller_node-1] [INFO] [1776492731.982506483] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=73
[game_controller_node-1] [INFO] [1776492732.391473115] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=74
[game_controller_node-1] [INFO] [1776492733.007156309] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=75
[game_controller_node-1] [INFO] [1776492733.423836810] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=76
[game_controller_node-1] [INFO] [1776492734.447954176] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=78
[game_controller_node-1] [INFO] [1776492735.052655215] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=79
[game_controller_node-1] [INFO] [1776492735.463893053] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=80
[game_controller_node-1] [INFO] [1776492735.875112236] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=81
[game_controller_node-1] [INFO] [1776492736.494328237] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=82
[game_controller_node-1] [INFO] [1776492737.106776099] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=83
[game_controller_node-1] [INFO] [1776492738.062274272] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=85
[game_controller_node-1] [INFO] [1776492738.981053400] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=87
[game_controller_node-1] [INFO] [1776492740.081513244] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=89
[game_controller_node-1] [INFO] [1776492740.992645051] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=91
[game_controller_node-1] [INFO] [1776492742.018667887] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=93
[game_controller_node-1] [INFO] [1776492743.049837659] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=95
[game_controller_node-1] [INFO] [1776492744.064702720] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=97
[game_controller_node-1] [INFO] [1776492744.474964691] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=98
[game_controller_node-1] [INFO] [1776492744.892585139] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=99
[game_controller_node-1] [INFO] [1776492745.505826769] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=100
[game_controller_node-1] [INFO] [1776492746.531146663] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=102
[game_controller_node-1] [INFO] [1776492746.941809849] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=103
[game_controller_node-1] [INFO] [1776492747.964533720] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=105
[game_controller_node-1] [INFO] [1776492748.989879521] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=107
[game_controller_node-1] [INFO] [1776492749.389379946] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=108
[game_controller_node-1] [INFO] [1776492750.002757307] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=109
[game_controller_node-1] [INFO] [1776492750.422135449] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=110
[game_controller_node-1] [INFO] [1776492751.446024525] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=112
[game_controller_node-1] [INFO] [1776492753.494149866] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=116
[game_controller_node-1] [INFO] [1776492753.860292098] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=117
[game_controller_node-1] [INFO] [1776492754.518151888] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=118
[game_controller_node-1] [INFO] [1776492754.919610043] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=119
[game_controller_node-1] [INFO] [1776492755.951779372] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=121
[game_controller_node-1] [INFO] [1776492756.558113535] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=122
[game_controller_node-1] [INFO] [1776492756.967681718] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=123
[game_controller_node-1] [INFO] [1776492757.378576980] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=124
[game_controller_node-1] [INFO] [1776492757.991288107] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=125
[game_controller_node-1] [INFO] [1776492758.399931513] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=126
[game_controller_node-1] [INFO] [1776492759.023654703] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=127
[game_controller_node-1] [INFO] [1776492759.433337634] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=128
[game_controller_node-1] [INFO] [1776492760.040200304] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=129
[game_controller_node-1] [INFO] [1776492760.458290163] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=130
[game_controller_node-1] [INFO] [1776492761.062500079] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=131
[game_controller_node-1] [INFO] [1776492761.481778456] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=132
[game_controller_node-1] [INFO] [1776492762.394148353] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=133
[game_controller_node-1] [INFO] [1776492762.501218976] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=134
[game_controller_node-1] [INFO] [1776492762.906760693] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=135
[game_controller_node-1] [INFO] [1776492763.529195159] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=136
[game_controller_node-1] [INFO] [1776492764.379388358] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=138
[game_controller_node-1] [INFO] [1776492764.954647052] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=139
[game_controller_node-1] [INFO] [1776492766.388467305] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=142
[game_controller_node-1] [INFO] [1776492767.007706961] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=143
[game_controller_node-1] [INFO] [1776492767.420494025] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=144
[game_controller_node-1] [INFO] [1776492768.035036306] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=145
[game_controller_node-1] [INFO] [1776492768.445181817] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=146
[game_controller_node-1] [INFO] [1776492769.059314461] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=147
[game_controller_node-1] [INFO] [1776492769.462945372] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=148
[game_controller_node-1] [INFO] [1776492770.078925481] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=149
[game_controller_node-1] [INFO] [1776492770.484169104] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=150
[game_controller_node-1] [INFO] [1776492770.895755901] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=151
[game_controller_node-1] [INFO] [1776492771.918316052] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=153
[game_controller_node-1] [INFO] [1776492772.541391749] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=154
[game_controller_node-1] [INFO] [1776492772.950560288] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=155
[game_controller_node-1] [INFO] [1776492773.973881460] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=157
[game_controller_node-1] [INFO] [1776492774.989496727] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=159
[game_controller_node-1] [INFO] [1776492775.399304722] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=160
[game_controller_node-1] [INFO] [1776492776.015909015] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=161
[game_controller_node-1] [INFO] [1776492776.425299150] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=162
[game_controller_node-1] [INFO] [1776492777.037948153] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=163
[game_controller_node-1] [INFO] [1776492777.447142126] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=164
[game_controller_node-1] [INFO] [1776492778.071065369] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=165
[game_controller_node-1] [INFO] [1776492778.880949678] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=167
[game_controller_node-1] [INFO] [1776492779.494970331] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=168
[game_controller_node-1] [INFO] [1776492780.928698738] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=171
[game_controller_node-1] [INFO] [1776492781.543351360] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=172
[game_controller_node-1] [INFO] [1776492781.952117901] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=173
[game_controller_node-1] [INFO] [1776492782.976913197] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=175
[game_controller_node-1] [INFO] [1776492783.590662001] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=176
[game_controller_node-1] [INFO] [1776492784.000264129] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=177
[game_controller_node-1] [INFO] [1776492784.418628804] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=178
[game_controller_node-1] [INFO] [1776492785.024081973] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=179
[game_controller_node-1] [INFO] [1776492785.443016762] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=180
[game_controller_node-1] [INFO] [1776492786.048719467] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=181
[game_controller_node-1] [INFO] [1776492786.468509844] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=182
[game_controller_node-1] [INFO] [1776492787.482925321] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=184
[game_controller_node-1] [INFO] [1776492787.892459156] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=185
[game_controller_node-1] [INFO] [1776492789.948003250] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=189
[game_controller_node-1] [INFO] [1776492790.971940663] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=191
[game_controller_node-1] [INFO] [1776492791.374164946] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=192
[game_controller_node-1] [INFO] [1776492791.996397019] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=193
[game_controller_node-1] [INFO] [1776492792.395905990] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=194
[game_controller_node-1] [INFO] [1776492793.429562845] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=196
[game_controller_node-1] [INFO] [1776492794.453634937] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=198
[game_controller_node-1] [INFO] [1776492795.062026540] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=199
[game_controller_node-1] [INFO] [1776492795.471383598] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=200
[game_controller_node-1] [INFO] [1776492796.903092475] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=203
[game_controller_node-1] [INFO] [1776492797.935122814] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=205
[game_controller_node-1] [INFO] [1776492799.979204614] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=209
[game_controller_node-1] [INFO] [1776492800.386789401] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=210
[game_controller_node-1] [INFO] [1776492801.408319254] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=212
[game_controller_node-1] [INFO] [1776492802.439804714] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=214
[game_controller_node-1] [INFO] [1776492803.055436316] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=215
[game_controller_node-1] [INFO] [1776492803.460285500] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=216
[game_controller_node-1] [INFO] [1776492805.947913485] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=221
[game_controller_node-1] [INFO] [1776492807.561811586] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=224
[game_controller_node-1] [INFO] [1776492807.960486555] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=225
[game_controller_node-1] [INFO] [1776492808.994387376] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=227
[game_controller_node-1] [INFO] [1776492809.393948844] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=228
[game_controller_node-1] [INFO] [1776492810.012137092] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=229
[game_controller_node-1] [INFO] [1776492810.418187174] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=230
[game_controller_node-1] [INFO] [1776492811.042039038] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=231
[game_controller_node-1] [INFO] [1776492812.066628087] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=233
[game_controller_node-1] [INFO] [1776492812.885309373] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=235
[game_controller_node-1] [INFO] [1776492813.499843708] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=236
[game_controller_node-1] [INFO] [1776492813.902031748] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=237
[game_controller_node-1] [INFO] [1776492814.518522029] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=238
[game_controller_node-1] [INFO] [1776492814.925154447] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=239
[game_controller_node-1] [INFO] [1776492815.546232210] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=240
[game_controller_node-1] [INFO] [1776492815.958605941] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=241
[game_controller_node-1] [INFO] [1776492816.972473446] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=243
[game_controller_node-1] [INFO] [1776492817.996185455] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=245
[game_controller_node-1] [INFO] [1776492818.414874964] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=246
[game_controller_node-1] [INFO] [1776492819.022932904] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=247
[game_controller_node-1] [INFO] [1776492819.440268100] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=248
[game_controller_node-1] [INFO] [1776492820.053221683] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=249
[game_controller_node-1] [INFO] [1776492820.454134704] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=250
[game_controller_node-1] [INFO] [1776492821.477306384] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=252
[game_controller_node-1] [INFO] [1776492821.888435047] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=253
[game_controller_node-1] [INFO] [1776492822.510924875] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=254
[game_controller_node-1] [INFO] [1776492822.912340745] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=255
[game_controller_node-1] [INFO] [1776492823.534780875] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=0
[game_controller_node-1] [INFO] [1776492823.942550030] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=1
[game_controller_node-1] [INFO] [1776492824.550774620] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=2
[game_controller_node-1] [INFO] [1776492824.968388567] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=3
[game_controller_node-1] [INFO] [1776492825.992335317] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=5
[game_controller_node-1] [INFO] [1776492826.401944800] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=6
[game_controller_node-1] [INFO] [1776492827.008488611] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=7
[game_controller_node-1] [INFO] [1776492827.426006012] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=8
[game_controller_node-1] [INFO] [1776492828.040324267] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=9
[game_controller_node-1] [INFO] [1776492828.441865191] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=10
[game_controller_node-1] [INFO] [1776492829.056058228] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=11
[game_controller_node-1] [INFO] [1776492829.464999290] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=12
[game_controller_node-1] [INFO] [1776492829.873779423] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=13
[game_controller_node-1] [INFO] [1776492830.488122188] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=14
[game_controller_node-1] [INFO] [1776492830.907463405] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=15
[game_controller_node-1] [INFO] [1776492831.513927436] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=16
[game_controller_node-1] [INFO] [1776492831.923454740] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=17
[game_controller_node-1] [INFO] [1776492832.945928831] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=19
[game_controller_node-1] [INFO] [1776492834.381011392] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=22
[game_controller_node-1] [INFO] [1776492834.995443691] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=23
[game_controller_node-1] [INFO] [1776492835.405009457] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=24
[game_controller_node-1] [INFO] [1776492836.027464617] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=25
[game_controller_node-1] [INFO] [1776492836.438113204] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=26
[game_controller_node-1] [INFO] [1776492837.043399720] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=27
[game_controller_node-1] [INFO] [1776492838.075446948] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=29
[game_controller_node-1] [INFO] [1776492838.486093390] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=30
[game_controller_node-1] [INFO] [1776492838.894663725] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=31
[game_controller_node-1] [INFO] [1776492839.501408711] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=32
[game_controller_node-1] [INFO] [1776492839.912036049] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=33
[game_controller_node-1] [INFO] [1776492840.533108702] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=34
[game_controller_node-1] [INFO] [1776492840.942883714] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=35
[game_controller_node-1] [INFO] [1776492841.957867702] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=37
[game_controller_node-1] [INFO] [1776492842.991161203] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=39
[game_controller_node-1] [INFO] [1776492843.396163355] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=40
[game_controller_node-1] [INFO] [1776492844.014622902] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=41
[game_controller_node-1] [INFO] [1776492844.415612582] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=42
[game_controller_node-1] [INFO] [1776492845.030514156] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=43
[game_controller_node-1] [INFO] [1776492845.443407328] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=44
[game_controller_node-1] [INFO] [1776492846.052760517] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=45
[game_controller_node-1] [INFO] [1776492846.467366307] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=46
[game_controller_node-1] [INFO] [1776492847.219206015] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=47
[game_controller_node-1] [INFO] [1776492847.489499066] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=48
[game_controller_node-1] [INFO] [1776492847.896018473] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=49
[game_controller_node-1] [INFO] [1776492848.538918830] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=50
[game_controller_node-1] [INFO] [1776492849.953690752] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=53
[game_controller_node-1] [INFO] [1776492850.558464488] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=54
[game_controller_node-1] [INFO] [1776492850.978967270] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=55
[game_controller_node-1] [INFO] [1776492852.401529410] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=58
[game_controller_node-1] [INFO] [1776492853.025550999] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=59
[game_controller_node-1] [INFO] [1776492853.427167559] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=60
[game_controller_node-1] [INFO] [1776492854.047823464] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=61
[game_controller_node-1] [INFO] [1776492854.450392125] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=62
[game_controller_node-1] [INFO] [1776492855.070096696] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=63
[game_controller_node-1] [INFO] [1776492855.473365489] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=64
[game_controller_node-1] [INFO] [1776492855.891725761] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=65
[game_controller_node-1] [INFO] [1776492856.499182005] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=66
[game_controller_node-1] [INFO] [1776492857.932731625] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=69
[game_controller_node-1] [INFO] [1776492858.551949791] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=70
[game_controller_node-1] [INFO] [1776492858.956751039] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=71
[game_controller_node-1] [INFO] [1776492859.570559126] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=72
[game_controller_node-1] [INFO] [1776492859.981053240] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=73
[game_controller_node-1] [INFO] [1776492860.389600664] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=74
[game_controller_node-1] [INFO] [1776492861.014601875] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=75
[game_controller_node-1] [INFO] [1776492861.416685605] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=76
[game_controller_node-1] [INFO] [1776492862.438312167] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=78
[game_controller_node-1] [INFO] [1776492863.060602947] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=79
[game_controller_node-1] [INFO] [1776492863.470200728] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=80
[game_controller_node-1] [INFO] [1776492864.085364059] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=81
[game_controller_node-1] [INFO] [1776492864.903849116] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=83
[game_controller_node-1] [INFO] [1776492865.927964039] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=85
[game_controller_node-1] [INFO] [1776492866.951749584] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=87
[game_controller_node-1] [INFO] [1776492867.566759444] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=88
[game_controller_node-1] [INFO] [1776492868.385454148] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=90
[game_controller_node-1] [INFO] [1776492868.990962186] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=91
[game_controller_node-1] [INFO] [1776492869.409594771] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=92
[game_controller_node-1] [INFO] [1776492870.425395727] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=94
[game_controller_node-1] [INFO] [1776492871.039728391] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=95
[game_controller_node-1] [INFO] [1776492871.457509478] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=96
[game_controller_node-1] [INFO] [1776492872.071694510] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=97
[game_controller_node-1] [INFO] [1776492872.480161607] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=98
[game_controller_node-1] [INFO] [1776492872.890873379] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=99
[game_controller_node-1] [INFO] [1776492874.934141995] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=103
[game_controller_node-1] [INFO] [1776492875.962707861] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=105
[game_controller_node-1] [INFO] [1776492876.986832466] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=107
[game_controller_node-1] [INFO] [1776492877.387404719] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=108
[game_controller_node-1] [INFO] [1776492878.421488998] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=110
[game_controller_node-1] [INFO] [1776492879.028263118] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=111
[game_controller_node-1] [INFO] [1776492879.434677580] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=112
[game_controller_node-1] [INFO] [1776492880.060224620] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=113
[game_controller_node-1] [INFO] [1776492880.461764810] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=114
[game_controller_node-1] [INFO] [1776492881.075395297] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=115
[game_controller_node-1] [INFO] [1776492881.483984824] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=116
[game_controller_node-1] [INFO] [1776492881.899969726] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=117
[game_controller_node-1] [INFO] [1776492882.506777728] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=118
[game_controller_node-1] [INFO] [1776492882.920432876] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=119
[game_controller_node-1] [INFO] [1776492883.532514473] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=120
[game_controller_node-1] [INFO] [1776492885.373850075] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=124
[game_controller_node-1] [INFO] [1776492885.997879826] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=125
[game_controller_node-1] [INFO] [1776492886.406245850] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=126
[game_controller_node-1] [INFO] [1776492887.015072030] [game_controller]: handle packet successfully ip=192.168.43.46, packet_number=127
